"goods_img","goods_title","goods_price","goods_sales","shop_title","shop_platform","goods_link","grab_time","page_type","category"
"https://imgservice3.suning.cn/uimg1/b2c/image/NB-ddlMFUup51ZEUfBoPZA.jpg_400w_400h_4e","ADIDAS阿迪达斯三叶草系列男女跑步鞋运动鞋GZ3498 D新商品上架","26900.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12436080591.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/FjGRknnDPUan3F0yG2pcqw.jpg_400w_400h_4e","Adidas 阿迪达斯男跑鞋缓震舒适跑步训练运动鞋本店商品均为海外正品，假一罚十，到货周期4-6周左右！！","147800.00","0","hot海外专营店","苏宁","https://product.suning.com/0070207678/12445969236.html","2025-07-06 18:59","product","运动户外"
"https://imgservice2.suning.cn/uimg1/b2c/image/V7jsiE8Ew9r3Z3xpUFReKQ.jpg_400w_400h_4e","阿迪达斯男鞋夏季新款alphabounce椰子鞋运动鞋休闲网面跑步鞋子男HP2626透气网面跑步鞋","57600.00","1","苏宁自营","苏宁","https://product.suning.com/0000000000/12414210111.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/xy7ABjFeH9d6CqL4KoKAmw.jpg_400w_400h_4e","阿迪达斯(adidas)AdicolorClassicsBeckenbauerTrackPantsNightIn本店商品均为海外正品，假一罚十，到货周期4-6周左右！！","128000.00","0","优品海外专营店","苏宁","https://product.suning.com/0070209910/12442338276.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/Of1Cr8MMlz9NY3B1dHVMDg.jpg_400w_400h_4e","阿迪达斯(adidas)adidasOriginalsAdicolorClassicsFirebirdTrack Magic_Beige XL本店商品均为海外正品，假一罚十，到货周期4-6周左右！！","132800.00","0","优品海外专营店","苏宁","https://product.suning.com/0070209910/12442338300.html","2025-07-06 18:59","product","服装鞋帽"
"https://imgservice5.suning.cn/uimg1/b2c/image/G3v7dmpKibOSHeQQQTm8rg.jpg_400w_400h_4e","阿迪达斯(adidas)AdidasHandballSpezialWonderWhiteBlack经典复海外直邮 正品保证","410000.00","0","奢品海外专营店","苏宁","https://product.suning.com/0070653458/12442448653.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/BdHUHprojuCz8dIHgposNA.jpg_400w_400h_4e","阿迪达斯(adidas)男鞋RUNFALCON3.0运动鞋训练跑步鞋HQ3790热卖中","35200.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12429473883.html","2025-07-06 18:59","product","运动户外"
"https://imgservice3.suning.cn/uimg1/b2c/image/7hG3n7eq___n7uotmsjuSw.jpg_400w_400h_4e","阿迪达斯(adidas)儿童运动透气舒适跑步风格系带休闲鞋保证正品，支持鉴定，海外发货，到货时间4-5周左右！","320400.00","0","爱尚海外专营店","苏宁","https://product.suning.com/0070241982/12444247503.html","2025-07-06 18:59","product","运动户外"
"https://imgservice2.suning.cn/uimg1/b2c/image/FTELP8M4bKwf-sC5ToqA0A.jpg_400w_400h_4e","阿迪达斯(adidas)阿迪达斯男士休闲跑鞋经典复古百搭运动鞋保证正品，支持鉴定，海外发货，到货时间4-5周左右！","172700.00","0","爱尚海外专营店","苏宁","https://product.suning.com/0070241982/12444251474.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/5eJmkrQgyC17fJGClUXR-Q.jpg_400w_400h_4e","阿迪达斯(adidas)阿迪达斯男士经典复刻加宽版休闲运动跑步鞋保证正品，支持鉴定，海外发货，到货时间4-5周左右！","190000.00","0","爱尚海外专营店","苏宁","https://product.suning.com/0070241982/12444251855.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/XiwDqtqEWlDN8s7e9Acn0w.jpg_400w_400h_4e","阿迪达斯男子休闲运动针织长裤 IC9773热卖中","23900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12429479355.html","2025-07-06 18:59","product","运动户外"
"https://imgservice1.suning.cn/uimg1/b2c/image/mLOuU_HBFc4LsD8w545Fww.jpg_400w_400h_4e","阿迪达斯(adidas)adidasOriginalsAdibreak环保再生聚酯纤维运动本店商品均为海外正品，假一罚十，到货周期4-6周左右！！","123100.00","0","优品海外专营店","苏宁","https://product.suning.com/0070209910/12442338326.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/f3ZOB06ViVRzKHzeEH75KA.jpg_400w_400h_4e","阿迪达斯(adidas)adidasbyStellaMcCartney有机棉休闲运动长裤环 Black XL本店商品均为海外正品，假一罚十，到货周期4-6周左右！！","244400.00","0","优品海外专营店","苏宁","https://product.suning.com/0070209910/12446212991.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/wtZFy5FJxu_tC_IMHuPu2A.jpg_400w_400h_4e","阿迪达斯男鞋edge gameday运动鞋训练跑步鞋GZ5280热卖中","52160.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12429472722.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/255VjiWQ6yWzQxsH3lahAw.jpg_400w_400h_4e","阿迪达斯男鞋RUNFALCON 3.0运动鞋训练跑步鞋HQ3790热卖中","35200.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12429472776.html","2025-07-06 18:59","product","运动户外"
"https://imgservice3.suning.cn/uimg1/b2c/image/RucT3HRx8GehbX-A7gpOpw.jpg_400w_400h_4e","阿迪达斯(adidas)男子跑步鞋透气减震休闲运动鞋MercedesAMGPetro保证正品，支持鉴定，海外发货，到货时间4-5周左右！","239000.00","0","爱尚海外专营店","苏宁","https://product.suning.com/0070241982/12444252575.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/9jEN6JpIML5G9PNeWWNbOg.jpg_400w_400h_4e","阿迪达斯(adidas)阿迪达斯男款跑步鞋透气减震舒适运动跑步鞋保证正品，支持鉴定，海外发货，到货时间4-5周左右！","170800.00","0","爱尚海外专营店","苏宁","https://product.suning.com/0070241982/12444255116.html","2025-07-06 18:59","product","运动户外"
"https://imgservice2.suning.cn/uimg1/b2c/image/6XQg3Ng2BZH-L6EZ8vTt_w.jpg_400w_400h_4e","阿迪达斯(adidas)阿迪达斯男鞋UBOUNCE系列缓震运动鞋休闲跑鞋保证正品，支持鉴定，海外发货，到货时间4-5周左右！","172700.00","0","爱尚海外专营店","苏宁","https://product.suning.com/0070241982/12444255722.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/8kRUycyybg5cmUrfnP9EEA.jpg_400w_400h_4e","阿迪达斯(adidas)Adidas男士跑步鞋RoyalBlue×DarkBlue环保再生保证正品，支持鉴定，海外发货，到货时间4-5周左右！","163600.00","0","爱尚海外专营店","苏宁","https://product.suning.com/0070241982/12444257637.html","2025-07-06 18:59","product","运动户外"
"https://imgservice2.suning.cn/uimg1/b2c/image/kc0UfkMoTnlRqugd618Q5w.jpg_400w_400h_4e","阿迪达斯(adidas)阿迪达斯男子运动跑步鞋透气减震舒适训练鞋保证正品，支持鉴定，海外发货，到货时间4-5周左右！","220200.00","0","爱尚海外专营店","苏宁","https://product.suning.com/0070241982/12445523631.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/7akAeNxuZW1WTJO8S90h6A.jpg_400w_400h_4e","阿迪达斯男子缓震跑鞋Megaride跑步训练运动鞋本店商品均为海外正品，假一罚十，到货周期4-6周左右！！","322300.00","0","hot海外专营店","苏宁","https://product.suning.com/0070207678/12445969925.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/pwxDoG33bfP6B_UtFscxzQ.jpg_400w_400h_4e","阿迪达斯Adidas男欧美代购专柜运动休闲跑步鞋本店商品均为海外正品，假一罚十，到货周期4-6周左右！！","357400.00","0","hot海外专营店","苏宁","https://product.suning.com/0070207678/12445970512.html","2025-07-06 18:59","product","运动户外"
"https://image2.suning.cn/uimg/b2c/newcatentries/0070241982-000000012446664279_1.jpg_400w_400h_4e","阿迪达斯(adidas)阿迪达斯ENERGYBOOST女款ClimacoolBOUNCE透气缓保证正品，支持鉴定，海外发货，到货时间4-5周左右！","153800.00","0","爱尚海外专营店","苏宁","https://product.suning.com/0070241982/12446664279.html","2025-07-06 18:59","product","运动户外"
"https://imgservice1.suning.cn/uimg1/b2c/image/tHOH1eS6CaTP314-DmSFSA.jpg_400w_400h_4e","阿迪达斯(adidas)adidas跑步鞋ENERGYBOOSTCLIMACOOL透气缓震舒适保证正品，支持鉴定，海外发货，到货时间4-5周左右！","153800.00","0","爱尚海外专营店","苏宁","https://product.suning.com/0070241982/12446774932.html","2025-07-06 18:59","product","运动户外"
"https://imgservice1.suning.cn/uimg1/b2c/image/gv_IP_jX6iUADyXxR6Flxg.jpg_400w_400h_4e","阿迪达斯新款 男女耐磨运动跑步鞋 ID5252 D新商品上架","24090.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12447043486.html","2025-07-06 18:59","product","运动户外"
"https://imgservice3.suning.cn/uimg1/b2c/image/NB-ddlMFUup51ZEUfBoPZA.jpg_400w_400h_4e","ADIDAS阿迪达斯三叶草系列男女跑步鞋运动鞋GZ3498 D新商品上架","26900.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12436080591.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/FjGRknnDPUan3F0yG2pcqw.jpg_400w_400h_4e","Adidas 阿迪达斯男跑鞋缓震舒适跑步训练运动鞋本店商品均为海外正品，假一罚十，到货周期4-6周左右！！","147800.00","0","hot海外专营店","苏宁","https://product.suning.com/0070207678/12445969236.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/fNpMf-ZHR2vvvh2_O-uSRQ.jpg_400w_400h_4e","阿迪达斯 ADIDAS 三叶草 中 OZWEEGO 休闲鞋EE6461热卖中","70300.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12399812194.html","2025-07-06 18:59","product","运动户外"
"https://imgservice1.suning.cn/uimg1/b2c/image/GBWlVpA9AduSx9OrQTZ5qQ.jpg_400w_400h_4e","阿迪达斯(adidas)adidasOriginals男鞋复古板鞋休闲鞋OG系列时尚海外直邮 正品保证","223400.00","0","奢品海外专营店","苏宁","https://product.suning.com/0070653458/12442444891.html","2025-07-06 18:59","product","服装鞋帽"
"https://imgservice2.suning.cn/uimg1/b2c/image/Vh3Ftm0LjfWqRmkoPQm0Mw.jpg_400w_400h_4e","阿迪达斯(adidas)阿迪达斯白色休闲板鞋百搭时尚运动鞋海外直邮 正品保证","122000.00","0","奢品海外专营店","苏宁","https://product.suning.com/0070653458/12442449080.html","2025-07-06 18:59","product","运动户外"
"https://imgservice2.suning.cn/uimg1/b2c/image/OGrcp_-UE73_ystEZwshrw.jpg_400w_400h_4e","阿迪达斯(adidas)AdidasUrbanDesign板鞋男鞋百搭休闲鞋海蓝色海外直邮 正品保证","144500.00","0","奢品海外专营店","苏宁","https://product.suning.com/0070653458/12442449123.html","2025-07-06 18:59","product","服装鞋帽"
"https://imgservice4.suning.cn/uimg1/b2c/image/We2C8Tu-im0tyPcPcl1oqw.jpg_400w_400h_4e","阿迪达斯(adidas)男士板鞋轻便舒适时尚休闲运动鞋海外直邮 正品保证","116000.00","0","奢品海外专营店","苏宁","https://product.suning.com/0070653458/12442449955.html","2025-07-06 18:59","product","运动户外"
"https://imgservice3.suning.cn/uimg1/b2c/image/7PRD0bOMe5K9PS3jumIpTw.jpg_400w_400h_4e","阿迪达斯(adidas)Adidas女鞋白色板鞋舒适百搭休闲鞋海外直邮 正品保证","128800.00","0","奢品海外专营店","苏宁","https://product.suning.com/0070653458/12442451612.html","2025-07-06 18:59","product","服装鞋帽"
"https://imgservice4.suning.cn/uimg1/b2c/image/vrmPA51aH8joX34JUDmLLA.jpg_400w_400h_4e","阿迪达斯(adidas)阿迪达斯男士滑板鞋休闲鞋耐磨防滑板鞋Tyshawn海外直邮 正品保证","210500.00","0","奢品海外专营店","苏宁","https://product.suning.com/0070653458/12442452003.html","2025-07-06 18:59","product","运动户外"
"https://imgservice2.suning.cn/uimg1/b2c/image/swtgeZWuPSr2OHEnio0BbQ.jpg_400w_400h_4e","阿迪达斯(adidas)纯色拼接透气舒适儿童运动板鞋海外直邮 正品保证","104000.00","0","奢品海外专营店","苏宁","https://product.suning.com/0070653458/12442525123.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/RCh8BV2EWSh21_xD24vPsA.jpg_400w_400h_4e","阿迪达斯 (adidas)(新款) 女运动休闲鞋 JQ0265 C新商品上架","54890.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12444505112.html","2025-07-06 18:59","product","运动户外"
"https://imgservice1.suning.cn/uimg1/b2c/image/D5_V1UOIfg2lsG3ypBaEEA.png_400w_400h_4e","阿迪达斯(adidas)adidasbyStellaMcCartney运动休闲板鞋女款透气海外直邮 正品保证","176000.00","0","奢品海外专营店","苏宁","https://product.suning.com/0070653458/12446034563.html","2025-07-06 18:59","product","运动户外"
"https://imgservice2.suning.cn/uimg1/b2c/image/O0keoXDQCWYVeWC13SdsJg.jpg_400w_400h_4e","阿迪达斯 休闲鞋 运动鞋 复古鞋 男鞋 女鞋 JS1123 D新商品上架","36190.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12446806397.html","2025-07-06 18:59","product","运动户外"
"https://imgservice2.suning.cn/uimg1/b2c/image/V7jsiE8Ew9r3Z3xpUFReKQ.jpg_400w_400h_4e","阿迪达斯男鞋夏季新款alphabounce椰子鞋运动鞋休闲网面跑步鞋子男HP2626透气网面跑步鞋","57600.00","1","苏宁自营","苏宁","https://product.suning.com/0000000000/12414210111.html","2025-07-06 18:59","product","运动户外"
"https://imgservice1.suning.cn/uimg1/b2c/image/ONf3uOrjFAT5Os_3T4XdjA.jpg_400w_400h_4e","阿迪达斯(adidas)男子运动休闲卫衣套头衫IX1965热卖中","34100.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12429479318.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/NaI_-i5HVUfiu9egX6oifg.jpg_400w_400h_4e","阿迪达斯(adidas)阿迪达斯女子运动跑步鞋透气网布轻便舒适训练鞋 Blue_/_White 40.5保证正品，支持鉴定，海外发货，到货时间4-5周左右！","111800.00","0","爱尚海外专营店","苏宁","https://product.suning.com/0070241982/12446839235.html","2025-07-06 18:59","product","运动户外"
"https://image1.suning.cn/uimg/b2c/newcatentries/0070230352-000000012447043500_1.jpg_400w_400h_4e","阿迪达斯男女鞋新款 休闲运动跑步鞋 JP9699 D新商品上架","49390.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12447043500.html","2025-07-06 18:59","product","运动户外"
"https://imgservice3.suning.cn/uimg1/b2c/image/fcb1P94p1wIMep59ghH2uA.jpg_400w_400h_4e","阿迪达斯 轻便 透气 休闲鞋 跑步鞋 运动鞋 男鞋 GW4832 D新商品上架","54890.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12447043585.html","2025-07-06 18:59","product","运动户外"
"https://imgservice1.suning.cn/uimg1/b2c/image/GYzq-bvhRJTl8xm8p5rqqw.jpg_400w_400h_4e","阿迪达斯 轻便跑步鞋 运动鞋 休闲鞋 男鞋 女鞋 GX5583 D新商品上架","40590.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12447043748.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/6FfJ7Dwzom3_8mJd7hpx1w.jpg_400w_400h_4e","阿迪达斯(adidas)新款男子休闲运动跑步鞋 H67513 D新商品上架","54890.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12447043856.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/pQDLvVR5ks1E1fqHMJqEZQ.jpg_400w_400h_4e","adidas阿迪达斯DURAMO 10女子新款跑步运动鞋 GX0709热卖中","35620.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12429475681.html","2025-07-06 18:59","product","运动户外"
"https://imgservice3.suning.cn/uimg1/b2c/image/uCUb2MWdKr7ocha3QHpr_w.jpg_400w_400h_4e","Adidas Ultradream DNA阿迪达斯耐磨运动鞋跑步鞋男式代购保证正品，支持鉴定，海外发货，到货时间4-6周左右！","170400.00","0","soletrader海外旗舰店","苏宁","https://product.suning.com/0071427990/12445931164.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/YQxcQg0Z096Fn-sNWNJuTA.jpg_400w_400h_4e","Adidas /阿迪达斯经典复刻复古跑鞋透气舒适休闲运动鞋本店商品均为海外正品，假一罚十，到货周期4-6周左右！！","203000.00","0","hot海外专营店","苏宁","https://product.suning.com/0070207678/12445968869.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/rFbpDiYSVM9voghA9jOX8A.jpg_400w_400h_4e","Adidas 阿迪达斯adidas Ultraboost 1.0 网眼透气休闲跑步鞋男本店商品均为海外正品，假一罚十，到货周期4-6周左右！！","373000.00","0","hot海外专营店","苏宁","https://product.suning.com/0070207678/12445969187.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/5bDbo_W9rds2FiC3dVep9g.jpg_400w_400h_4e","Adidas/阿迪达斯 男女轻便透气运动跑步鞋 JQ9715 D新商品上架","38390.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12447043638.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/PYKTLRl9lwsnHzSyxshk2A.jpg_400w_400h_4e","Adidas阿迪达斯女子运动休闲透气缓震耐磨跑鞋保证正品，支持鉴定，海外发货，到货时间4-5周左右！","336500.00","0","爱尚海外专营店","苏宁","https://product.suning.com/0070241982/12447104142.html","2025-07-06 18:59","product","运动户外"
"https://imgservice3.suning.cn/uimg1/b2c/image/1LcXO9_OsfO5QiqDDD90Yg.jpg_400w_400h_4e","Adidas/阿迪达斯男鞋新款训练鞋轻便运动鞋网面跑步鞋GW4138 ZP新款训练鞋轻便运动鞋网面跑步鞋","35900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12435011013.html","2025-07-06 18:59","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/0F-nBYuJ7C24aoxEDf6cqg.jpg_400w_400h_4e","adidas/阿迪达斯跑步鞋CLIMACOOL BOUNCE低帮男女运动鞋IH5071 C新商品上架","47900.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12436063989.html","2025-07-06 18:59","product","运动户外"
"https://imgservice2.suning.cn/uimg1/b2c/image/lH1StE24SXKXtptVjWL0VA.jpg_400w_400h_4e","阿迪达斯 新款男装运动休闲短袖T恤 JC7920 C新商品上架","26290.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12444523589.html","2025-07-06 18:59","product","运动户外"
"https://imgservice3.suning.cn/uimg1/b2c/image/Wx_YeqdPcKROpUIaomTdWQ.jpg_400w_400h_4e","阿迪达斯 新款 男子运动休闲短袖T恤KA8336 D新商品上架","11990.00","0","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/12446805696.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/5fnsRdL59Tqi5ZcBoZH8dg.jpg_400w_400h_4e","特卖 ADIDAS NEO/阿迪达斯男装休闲运动透气圆领短袖T恤CE1049/CE1034 D品牌授权正品保证，支持任何形式验货，假一赔三！","9900.00","10","爱淘运动专营店","苏宁","https://product.suning.com/0070230352/10600409621.html","2025-07-06 18:59","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/AHLKCri3CLbIRTBKWIFPzA.jpg_400w_400h_4e","Adidas阿迪达斯男鞋新款网面运动鞋缓震透气跑步鞋 HP6642 ZP新款网面运动鞋缓震透气跑步鞋","38900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12435011050.html","2025-07-06 18:59","product","运动户外"
